交易日期,縣市,鄉鎮市區,土地位置建物門牌,建物型態,建坪,屋齡,總價_萬,單價_萬每坪,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建築完成年月,移轉層次,總樓層數
2026-01-08,新北市,板橋區,新北市板橋區吳鳳路５０巷７１弄１５號,公寓(5樓含以下無電梯),22.633050848739405,,1750.0,77.3206582575,3,2,1,,一層,四層
2026-01-08,新北市,板橋區,新北市板橋區民有街５９號二樓,華廈(10層含以下有電梯),53.56670200875132,28.2,2700.0,50.40429563050001,3,2,2,0861015,二層,六層
2026-01-08,新北市,板橋區,新北市板橋區民生路三段１８８號七樓,住宅大樓(11層含以上有電梯),11.58575043446564,12.2,1020.0,88.0393355415,1,1,1,1021014,七層,二十六層
2026-01-08,新北市,板橋區,新北市板橋區文德路９號十二樓,住宅大樓(11層含以上有電梯),47.970451798891936,1.0,3018.0,73.297187334,3,2,2,1140103,十二層,十二層
2026-01-07,新北市,板橋區,新北市板橋區文德路１５號二樓之２,住宅大樓(11層含以上有電梯),47.16277676860414,1.0,2680.0,56.824460679,3,2,2,1140103,二層,二十二層
2026-01-06,新北市,板橋區,新北市板橋區金門街３１巷３２號四樓,住宅大樓(11層含以上有電梯),38.94385146039443,27.1,1900.0,48.788097344,3,2,2,0871120,四層,十三層
2026-01-04,新北市,板橋區,新北市板橋區縣民大道一段１號十一樓,住宅大樓(11層含以上有電梯),45.68960171336006,2.1,2812.0,75.43140213000001,2,2,1,1121201,十一層,二十六層
2026-01-04,新北市,板橋區,新北市板橋區重慶路２４５巷８８號四樓,住宅大樓(11層含以上有電梯),55.06710206501632,15.1,2820.0,48.900494034000005,4,2,2,0991122,四層,十五層
2026-01-04,新北市,板橋區,新北市板橋區龍泉街５５巷２８弄４號三樓,公寓(5樓含以下無電梯),39.627501486031306,37.2,1330.0,33.5626433695,4,2,2,0771020,四層，五層,五層
2026-01-04,新北市,板橋區,新北市板橋區中山路二段５５３巷１８弄１號三樓,公寓(5樓含以下無電梯),31.34505117543942,,1288.0,41.090907550000004,3,2,1,,三層,五層
2026-01-03,新北市,板橋區,新北市板橋區雙十路二段４１巷２３號五樓,住宅大樓(11層含以上有電梯),60.50302726886352,25.2,3088.0,61.717683636000004,4,2,2,0891012,五層,二十二層
2026-01-03,新北市,板橋區,新北市板橋區介壽街３８號四樓,公寓(5樓含以下無電梯),28.283751060640665,52.7,1350.0,47.730576722500004,2,2,1,0620409,四層,四層
2026-01-03,新北市,板橋區,新北市板橋區大漢街４９號十樓,住宅大樓(11層含以上有電梯),29.823476118380352,6.3,1530.0,51.301816258,2,1,1,1080909,十層,十五層
2026-01-02,新北市,板橋區,新北市板橋區大觀路二段１７９巷２２號,公寓(5樓含以下無電梯),29.793226117245975,,1480.0,49.6757006165,3,1,1,,一層,五層
2026-01-02,新北市,板橋區,新北市板橋區中山路二段３２８之３號八樓,住宅大樓(11層含以上有電梯),44.11357665425913,18.1,2788.0,63.617187697,4,2,2,0961121,八層,十四層
2026-01-02,新北市,板橋區,新北市板橋區中山路二段３２６號十三樓,住宅大樓(11層含以上有電梯),39.397601477410056,18.1,2530.0,64.2171876745,3,2,2,0961121,十三層,十四層
2026-01-02,新北市,板橋區,新北市板橋區新興路２２號十樓之１３,住宅大樓(11層含以上有電梯),29.89910112121629,9.8,1640.0,54.85123761250001,2,1,1,1050316,十層,十四層
